Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015082125020,17-Aug-15,12-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Personal Injury,Checked Baggage,Medical/Science,-,-
2015082024990,20-Aug-15,20-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,-,-,-
2015082125007,20-Aug-15,13-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015082425041,20-Aug-15,25-Jul-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Home Decor,$0.00 ,Deny
2015082725108,21-Aug-15,13-May-15,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015083125191,23-Aug-15,23-Aug-15,JFK,John F. Kennedy International,-,Personal Injury,Checkpoint,-,-,-
2015090125209,26-Aug-15,13-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015090225250,26-Aug-15,2-Aug-15,JFK,John F. Kennedy International,Emirates,Passenger Property Loss,Checked Baggage,Home Decor,-,-
2015090925309,26-Aug-15,13-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2015082725103,27-Aug-15,19-Jul-15,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Travel Accessories,$215.00 ,Settle
2015090225252,27-Aug-15,23-Jun-15,JFK,John F. Kennedy International,-,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015090925307,28-Aug-15,26-Jul-15,JFK,John F. Kennedy International,Norwegian Airlines,Passenger Property Loss,Checked Baggage,Clothing,$59.99 ,Approve in Full
2015091425327,28-Aug-15,20-Mar-15,JFK,John F. Kennedy International,Iberia Airlines,Property Damage,Checked Baggage,Home Decor; Home Decor,$0.00 ,Deny
2015091425334,28-Aug-15,8-Aug-15,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,"Baggage/Cases/Purses; Books, Magazines & Other; Clothing; Cosmetics & Grooming; Personal Electronics",$410.94 ,Settle
2015083125185,31-Aug-15,20-Aug-15,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checkpoint,Currency,$250.00 ,Approve in Full
2015091425321,31-Aug-15,25-Aug-15,JFK,John F. Kennedy International,Air Berlin,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015091525377,31-Aug-15,30-Jul-15,JFK,John F. Kennedy International,Air France,Property Damage,Checked Baggage,Household Items,$75.00 ,Settle
2015092125468,31-Aug-15,5-Aug-15,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Home Decor,$200.00 ,Settle
2015092125488,31-Aug-15,1-Aug-15,JFK,John F. Kennedy International,-,Passenger Property Loss,Checked Baggage,Personal Accessories,$456.09 ,Settle
2015090125231,1-Sep-15,3-Aug-15,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Personal Accessories,$30.00 ,Approve in Full
2015091725404,1-Sep-15,27-Aug-15,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Medical/Science,$0.00 ,Deny
2015092125478,2-Sep-15,22-Aug-15,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Baggage/Cases/Purses,$500.00 ,Settle
2015092425614,2-Sep-15,1-Sep-15,JFK,John F. Kennedy International,Emirates,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches; Jewelry & Watches; Personal Accessories; Personal Electronics,$0.00 ,Deny
2015092425628,2-Sep-15,30-Aug-15,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Clothing,$100.00 ,Approve in Full
2015091725405,3-Sep-15,22-Aug-15,JFK,John F. Kennedy International,EL AL Israeli Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,-,-
2015091725422,3-Sep-15,1-Sep-15,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Currency,$0.00 ,Deny
2015091825428,4-Sep-15,1-Aug-15,JFK,John F. Kennedy International,Norwegian Airlines,Property Damage,Checked Baggage,Audio/Video; Baggage/Cases/Purses,$147.19 ,Settle
2013102808076,8-Sep-15,23-Aug-13,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,$0.00 ,Deny
2015092825692,8-Sep-15,14-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015092125474,9-Sep-15,21-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015092325532,9-Sep-15,6-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015092325534,9-Sep-15,11-May-15,JFK,John F. Kennedy International,Transaero Airlines,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,$52.45 ,Approve in Full
2015092325549,9-Sep-15,14-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Complaint,Checked Baggage,Travel Accessories,-,-
2015100125784,9-Sep-15,5-Sep-15,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015092525642,11-Sep-15,20-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$150.00 ,Settle
2015100125781,14-Sep-15,4-Aug-15,JFK,John F. Kennedy International,Royal Jordanian Airline  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2015091525354,15-Sep-15,17-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2015092825688,15-Sep-15,26-Aug-15,JFK,John F. Kennedy International,Aer Lingus,Passenger Property Loss,Checked Baggage,Clothing; Clothing; Cosmetics & Grooming; Currency,$183.77 ,Settle
2015092925729,15-Sep-15,28-Jul-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$180.00 ,Settle
2015092925742,15-Sep-15,23-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015100125798,16-Sep-15,14-Sep-15,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015100125811,16-Sep-15,18-Aug-15,JFK,John F. Kennedy International,Aer Lingus,Passenger Property Loss,Checkpoint,Personal Accessories,$0.00 ,Deny
2015100525885,16-Sep-15,18-Jul-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$34.90 ,Approve in Full
2015100525889,16-Sep-15,8-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015100625910,16-Sep-15,14-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015100725953,16-Sep-15,8-Sep-15,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015100525872,17-Sep-15,16-Sep-15,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,Deny
2015100125802,18-Sep-15,29-Aug-15,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Baggage/Cases/Purses,$0.00 ,Deny
2015100225821,18-Sep-15,9-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$60.00 ,Approve in Full
2015101626050,21-Sep-15,21-Aug-15,JFK,John F. Kennedy International,Air Europa,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2015101326002,22-Sep-15,15-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Personal Electronics,$0.00 ,Deny
2015101326010,22-Sep-15,17-Jul-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$50.00 ,Approve in Full
2015101626052,23-Sep-15,16-Jul-15,JFK,John F. Kennedy International,TAM airlines,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2015100725952,24-Sep-15,3-Sep-15,JFK,John F. Kennedy International,Virgin America,Property Damage,Checkpoint,Cosmetics & Grooming,$80.00 ,Approve in Full
2015100725955,24-Sep-15,22-Sep-15,JFK,John F. Kennedy International,Air India,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015100725956,24-Sep-15,25-Aug-15,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Home Decor,-,-
2015100925975,25-Sep-15,24-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2015100925981,25-Sep-15,22-Aug-15,JFK,John F. Kennedy International,Air Canada,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015101426029,25-Sep-15,29-Aug-15,JFK,John F. Kennedy International,China Eastern Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,$99.82 ,Approve in Full
2015101926064,25-Sep-15,14-Sep-15,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$28.94 ,Settle
2015101926095,25-Sep-15,13-Sep-15,JFK,John F. Kennedy International,Brit Air  ,Property Damage,Checked Baggage,Home Decor,$0.00 ,Deny
2015102026111,28-Sep-15,2-Sep-15,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Baggage/Cases/Purses,$110.00 ,Approve in Full
2015102126157,28-Sep-15,12-Jul-15,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Baggage/Cases/Purses; Cosmetics & Grooming; Personal Electronics,-,-
2015102126165,28-Sep-15,21-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Medical/Science,$0.00 ,Deny
2015102026102,29-Sep-15,6-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Travel Accessories,$10.00 ,Approve in Full
2015102026107,29-Sep-15,23-Sep-15,JFK,John F. Kennedy International,Virgin Atlantic,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2015102226210,30-Sep-15,26-Jul-15,JFK,John F. Kennedy International,LOT Polish Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$300.00 ,Approve in Full
2015101926090,30-Sep-15,26-Sep-15,JFK,John F. Kennedy International,TAM airlines,Passenger Property Loss,Checked Baggage,-,-,-
2015102226198,30-Sep-15,20-Aug-15,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2015102226200,1-Oct-15,22-Sep-15,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015102726311,2-Oct-15,31-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Household Items,-,-
2015102826355,3-Oct-15,1-Oct-15,JFK,John F. Kennedy International,Air India,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015102626283,5-Oct-15,14-Sep-15,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015102626287,5-Oct-15,1-Oct-15,JFK,John F. Kennedy International,UAL  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other",$13.00 ,Approve in Full
2015102226206,7-Oct-15,4-Sep-15,JFK,John F. Kennedy International,Asiana Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2015102826329,8-Oct-15,19-Aug-15,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015102926375,8-Oct-15,3-Oct-15,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Clothing,$0.00 ,Deny
